chain_id,day,user_id,length,score_mean,score_min
29,1,1506342,2,0.6519,0.6519
30,0,786523,2,0.6671,0.6671
30,1,4201678,2,0.6671,0.6671
31,0,262235,2,0.9195,0.9195
31,1,1672957,2,0.9195,0.9195
32,0,262236,2,0.914,0.914
32,1,4054046,2,0.914,0.914
33,0,1310814,2,0.65,0.65
33,1,2197673,2,0.65,0.65
34,0,2359387,2,0.6534,0.6534
34,1,1598272,2,0.6534,0.6534
35,0,262240,2,0.949,0.949
35,1,3222859,2,0.949,0.949
36,0,393316,2,0.9,0.9
36,1,4326709,2,0.9,0.9
37,0,524389,2,0.8823,0.8823
37,1,3777715,2,0.8823,0.8823
38,0,1441894,2,0.6502,0.6502
38,1,1524703,2,0.6502,0.6502
39,0,131175,2,0.8891,0.8891
39,1,1434206,2,0.8891,0.8891
40,0,131172,2,0.8892,0.8892
40,1,3214165,2,0.8892,0.8892
41,0,655465,2,0.8824,0.8824
41,1,2045065,2,0.8824,0.8824
42,0,4063342,2,0.7269,0.7269
42,1,2053512,2,0.7269,0.7269
43,0,1704059,2,0.675,0.675
43,1,2443275,2,0.675,0.675
44,0,1179773,2,0.6561,0.6561
44,1,4621782,2,0.6561,0.6561
45,0,262270,2,0.9117,0.9117
45,1,1463054,2,0.9117,0.9117
46,0,1048705,2,0.6569,0.6569
46,1,2083975,2,0.6569,0.6569
47,0,262275,2,0.8924,0.8924
47,1,3694723,2,0.8924,0.8924
48,0,131205,2,0.7083,0.7083
48,1,1422585,2,0.7083,0.7083
49,0,131206,2,0.875,0.875
49,1,3661350,2,0.875,0.875
50,0,393357,2,0.894,0.894
50,1,1526122,2,0.894,0.894
51,0,524431,2,0.8625,0.8625
51,1,3745759,2,0.8625,0.8625
52,0,524432,2,0.9572,0.9572
52,1,1675186,2,0.9572,0.9572
53,0,393368,2,0.975,0.975
53,1,1519235,2,0.975,0.975
54,0,917656,2,0.7326,0.7326
54,1,4566985,2,0.7326,0.7326
55,0,917659,2,0.6534,0.6534
55,1,4041967,2,0.6534,0.6534
56,0,524443,2,0.9402,0.9402
56,1,3536242,2,0.9402,0.9402
57,0,131232,2,0.8903,0.8903
57,1,3706117,2,0.8903,0.8903
58,0,917668,2,0.675,0.675
58,1,2006486,2,0.675,0.675
59,0,393381,2,0.8958,0.8958
59,1,1856894,2,0.8958,0.8958
60,0,1179814,2,0.6641,0.6641
60,1,4725953,2,0.6641,0.6641
61,0,786599,2,0.7715,0.7715
61,1,1984058,2,0.7715,0.7715
62,0,917670,2,0.6909,0.6909
62,1,2128264,2,0.6909,0.6909
63,0,1179816,2,0.6577,0.6577
63,1,1773056,2,0.6577,0.6577
64,0,262308,2,0.83,0.83
64,1,4419815,2,0.83,0.83
65,0,1179821,2,0.7811,0.7811
65,1,1398120,2,0.7811,0.7811
66,0,1310896,2,0.6667,0.6667
66,1,4234786,2,0.6667,0.6667
67,0,179,2,0.8333,0.8333
67,1,2067769,2,0.8333,0.8333
68,0,1441971,2,0.6506,0.6506
68,1,2109134,2,0.6506,0.6506
69,0,917685,2,0.6533,0.6533
69,1,1408879,2,0.6533,0.6533
70,0,786614,2,0.975,0.975
70,1,1463751,2,0.975,0.975
71,0,655541,2,0.825,0.825
71,1,1752031,2,0.825,0.825
72,0,1048760,2,0.6582,0.6582
72,1,4598756,2,0.6582,0.6582
73,0,917689,2,0.7382,0.7382
73,1,1433104,2,0.7382,0.7382
74,0,524476,2,0.9232,0.9232
74,1,3914329,2,0.9232,0.9232
75,0,655553,2,0.9123,0.9123
75,1,1404835,2,0.9123,0.9123
76,0,655554,2,0.8622,0.8622
76,1,1761092,2,0.8622,0.8622
77,0,1048771,2,0.6914,0.6914
77,1,2013903,2,0.6914,0.6914
78,0,131267,2,0.923,0.923
78,1,4065757,2,0.923,0.923
79,0,786627,2,0.7647,0.7647
79,1,3915077,2,0.7647,0.7647
80,0,786633,2,0.6899,0.6899
80,1,4474849,2,0.6899,0.6899
81,0,786634,2,0.7207,0.7207
81,1,4218998,2,0.7207,0.7207
82,0,393419,2,0.9463,0.9463
82,1,1651433,2,0.9463,0.9463
83,0,786636,2,0.6861,0.6861
83,1,2062428,2,0.6861,0.6861
84,0,393426,2,0.7871,0.7871
84,1,4710797,2,0.7871,0.7871
85,0,393427,2,0.7029,0.7029
85,1,3829012,2,0.7029,0.7029
86,0,1573077,2,0.6534,0.6534
86,1,5385316,2,0.6534,0.6534
87,0,1179863,2,0.7047,0.7047
87,1,4087876,2,0.7047,0.7047
88,0,655575,2,0.8441,0.8441
88,1,1762545,2,0.8441,0.8441
89,0,4063449,2,0.6545,0.6545
89,1,4659744,2,0.6545,0.6545
90,0,524505,2,0.9928,0.9928
90,1,1809883,2,0.9928,0.9928
91,0,1048791,2,0.65,0.65
91,1,2187031,2,0.65,0.65
92,0,393438,2,0.825,0.825
92,1,1835086,2,0.825,0.825
93,0,1310950,2,0.6561,0.6561
93,1,4421420,2,0.6561,0.6561
94,0,786664,2,0.8917,0.8917
94,1,3738833,2,0.8917,0.8917
95,0,1179880,2,0.6722,0.6722
95,1,3935530,2,0.6722,0.6722
96,0,1310961,2,0.7287,0.7287
96,1,3949377,2,0.7287,0.7287
97,0,262386,2,0.9523,0.9523
97,1,1688526,2,0.9523,0.9523
98,0,393460,2,0.9286,0.9286
98,1,1521015,2,0.9286,0.9286
99,0,786678,2,0.7692,0.7692
99,1,1506824,2,0.7692,0.7692
100,0,262396,2,0.9559,0.9559
100,1,1740818,2,0.9559,0.9559
101,0,393470,2,0.8576,0.8576
101,1,1400300,2,0.8576,0.8576
102,0,268,2,0.7604,0.7604
102,1,2042771,2,0.7604,0.7604
103,0,655634,2,0.9021,0.9021
103,1,3779043,2,0.9021,0.9021
104,0,262418,2,0.964,0.964
104,1,3665266,2,0.964,0.964
105,0,1704213,2,0.6549,0.6549
105,1,4042300,2,0.6549,0.6549
106,0,131350,2,0.775,0.775
106,1,4213315,2,0.775,0.775
107,0,262422,2,0.8333,0.8333
107,1,2942492,2,0.8333,0.8333
108,0,1179926,2,0.821,0.821
108,1,1822643,2,0.821,0.821
109,0,917785,2,0.6557,0.6557
109,1,2015946,2,0.6557,0.6557
110,0,262429,2,0.7917,0.7917
110,1,2095380,2,0.7917,0.7917
111,0,262432,2,0.8917,0.8917
111,1,3562068,2,0.8917,0.8917
112,0,1311009,2,0.6793,0.6793
112,1,4819234,2,0.6793,0.6793
113,0,1179941,2,0.6558,0.6558
113,1,4469088,2,0.6558,0.6558
114,0,786730,2,0.9,0.9
114,1,3052875,2,0.9,0.9
115,0,4063543,2,0.6523,0.6523
115,1,1464062,2,0.6523,0.6523
116,0,4063544,2,0.7974,0.7974
116,1,4224052,2,0.7974,0.7974
117,0,4063545,2,0.6766,0.6766
117,1,1559076,2,0.6766,0.6766
118,0,131384,2,0.9617,0.9617
118,1,3765775,2,0.9617,0.9617
119,0,524603,2,0.7998,0.7998
119,1,3665013,2,0.7998,0.7998
120,0,393532,2,0.9295,0.9295
120,1,3671043,2,0.9295,0.9295
121,0,1048893,2,0.8719,0.8719
121,1,3870749,2,0.8719,0.8719
122,0,1311031,2,0.7148,0.7148
122,1,1605989,2,0.7148,0.7148
123,0,393530,2,0.9724,0.9724
123,1,3387146,2,0.9724,0.9724
124,0,524604,2,0.9632,0.9632
124,1,3516804,2,0.9632,0.9632
125,0,786754,2,0.8417,0.8417
125,1,4167783,2,0.8417,0.8417
126,0,326,2,0.8331,0.8331
126,1,1375557,2,0.8331,0.8331
127,0,393543,2,0.7869,0.7869
127,1,4057250,2,0.7869,0.7869
128,0,1179975,2,0.65,0.65
128,1,2309624,2,0.65,0.65
129,0,393547,2,0.7,0.7
129,1,1850168,2,0.7,0.7
130,0,1311052,2,0.7514,0.7514
130,1,2050529,2,0.7514,0.7514
131,0,131410,2,0.7823,0.7823
131,1,1661035,2,0.7823,0.7823
132,0,655701,2,0.8809,0.8809
132,1,1851451,2,0.8809,0.8809
133,0,786774,2,0.8407,0.8407
133,1,4103832,2,0.8407,0.8407
134,0,393560,2,0.893,0.893
134,1,3859925,2,0.893,0.893
135,0,393565,2,0.8952,0.8952
135,1,1580566,2,0.8952,0.8952
136,0,1311071,2,0.6875,0.6875
136,1,1903419,2,0.6875,0.6875
137,0,1180000,2,0.7082,0.7082
137,1,4722005,2,0.7082,0.7082
138,0,786785,2,0.6667,0.6667
138,1,1857125,2,0.6667,0.6667
139,0,262500,2,0.8315,0.8315
139,1,4307881,2,0.8315,0.8315
140,0,131430,2,0.9209,0.9209
140,1,2129953,2,0.9209,0.9209
141,0,131431,2,0.9827,0.9827
141,1,2115441,2,0.9827,0.9827
142,0,786797,2,0.934,0.934
142,1,2033000,2,0.934,0.934
143,0,131437,2,0.8839,0.8839
143,1,1801994,2,0.8839,0.8839
144,0,262516,2,0.7417,0.7417
144,1,4270007,2,0.7417,0.7417
145,0,393589,2,0.8077,0.8077
145,1,1420434,2,0.8077,0.8077
146,0,262526,2,0.9246,0.9246
146,1,3071217,2,0.9246,0.9246
147,0,786814,2,0.8583,0.8583
147,1,1868963,2,0.8583,0.8583
148,0,262528,2,0.9731,0.9731
148,1,1679449,2,0.9731,0.9731
149,0,1180031,2,0.6973,0.6973
149,1,1819193,2,0.6973,0.6973
150,0,917890,2,0.6513,0.6513
150,1,2083350,2,0.6513,0.6513
151,0,1180037,2,0.775,0.775
151,1,3909289,2,0.775,0.775
152,0,786826,2,0.9483,0.9483
152,1,1615906,2,0.9483,0.9483
153,0,917898,2,0.6667,0.6667
153,1,2042016,2,0.6667,0.6667
154,0,1048972,2,0.6517,0.6517
154,1,1662591,2,0.6517,0.6517
155,0,393616,2,0.804,0.804
155,1,4203306,2,0.804,0.804
156,0,262547,2,0.8817,0.8817
156,1,1974890,2,0.8817,0.8817
157,0,786836,2,0.7966,0.7966
157,1,1393950,2,0.7966,0.7966
158,0,1311125,2,0.6517,0.6517
158,1,4672930,2,0.6517,0.6517
159,0,917912,2,0.6625,0.6625
159,1,4278468,2,0.6625,0.6625
160,0,786843,2,0.7686,0.7686
160,1,1721880,2,0.7686,0.7686
161,0,1311132,2,0.6909,0.6909
161,1,4331371,2,0.6909,0.6909
162,0,1311133,2,0.6744,0.6744
162,1,1695129,2,0.6744,0.6744
163,0,393630,2,0.8245,0.8245
163,1,1829566,2,0.8245,0.8245
164,0,1311135,2,0.7083,0.7083
164,1,2400039,2,0.7083,0.7083
165,0,1180062,2,0.6526,0.6526
165,1,1616583,2,0.6526,0.6526
166,0,393629,2,0.8752,0.8752
166,1,3865945,2,0.8752,0.8752
167,0,655781,2,0.9149,0.9149
167,1,1678617,2,0.9149,0.9149
168,0,2490790,2,0.6628,0.6628
168,1,2100180,2,0.6628,0.6628
169,0,655783,2,0.9292,0.9292
169,1,1374060,2,0.9292,0.9292
170,0,524710,2,0.8525,0.8525
170,1,1721856,2,0.8525,0.8525
171,0,131496,2,0.9302,0.9302
171,1,3906544,2,0.9302,0.9302
172,0,655784,2,0.817,0.817
172,1,3673880,2,0.817,0.817
173,0,524715,2,0.8931,0.8931
173,1,3710717,2,0.8931,0.8931
174,0,1311153,2,0.6506,0.6506
174,1,2072099,2,0.6506,0.6506
175,0,655796,2,0.8652,0.8652
175,1,3957358,2,0.8652,0.8652
176,0,439,2,0.725,0.725
176,1,3432125,2,0.725,0.725
177,0,655800,2,0.8777,0.8777
177,1,3804031,2,0.8777,0.8777
178,0,1180089,2,0.7756,0.7756
178,1,2823408,2,0.7756,0.7756
179,0,262585,2,0.8917,0.8917
179,1,1817319,2,0.8917,0.8917
180,0,1180090,2,0.7756,0.7756
180,1,4027358,2,0.7756,0.7756
181,0,786876,2,0.8434,0.8434
181,1,1790954,2,0.8434,0.8434
182,0,1311165,2,0.6568,0.6568
182,1,1558274,2,0.6568,0.6568
183,0,1180091,2,0.6581,0.6581
183,1,4471864,2,0.6581,0.6581
184,0,2884025,2,0.6511,0.6511
184,1,4710214,2,0.6511,0.6511
185,0,262592,2,0.8896,0.8896
185,1,3737007,2,0.8896,0.8896
186,0,1966529,2,0.6664,0.6664
186,1,4821828,2,0.6664,0.6664
187,0,131526,2,0.9424,0.9424
187,1,4257508,2,0.9424,0.9424
188,0,393671,2,0.9264,0.9264
188,1,1752939,2,0.9264,0.9264
189,0,1049032,2,0.65,0.65
189,1,1892772,2,0.65,0.65
190,0,786889,2,0.7667,0.7667
190,1,1969523,2,0.7667,0.7667
191,0,262603,2,0.9086,0.9086
191,1,3910352,2,0.9086,0.9086
192,0,131532,2,0.7417,0.7417
192,1,1728354,2,0.7417,0.7417
193,0,393677,2,0.8717,0.8717
193,1,3915034,2,0.8717,0.8717
194,0,786896,2,0.7937,0.7937
194,1,1699046,2,0.7937,0.7937
195,0,393680,2,0.9838,0.9838
195,1,3630464,2,0.9838,0.9838
196,0,1311186,2,0.65,0.65
196,1,2138687,2,0.65,0.65
197,0,1311204,2,0.6832,0.6832
197,1,1691200,2,0.6832,0.6832
198,0,1180133,2,0.8507,0.8507
198,1,1721786,2,0.8507,0.8507
199,0,1049061,2,0.6542,0.6542
199,1,1818575,2,0.6542,0.6542
200,0,1049069,2,0.6924,0.6924
200,1,1845611,2,0.6924,0.6924
201,0,262639,2,0.725,0.725
201,1,3824439,2,0.725,0.725
202,0,917999,2,0.9244,0.9244
202,1,4134312,2,0.9244,0.9244
203,0,131576,2,0.8228,0.8228
203,1,3383583,2,0.8228,0.8228
204,0,655868,2,0.7527,0.7527
204,1,4179490,2,0.7527,0.7527
205,0,786942,2,0.7083,0.7083
205,1,1542476,2,0.7083,0.7083
206,0,393734,2,0.9196,0.9196
206,1,3892585,2,0.9196,0.9196
207,0,131593,2,0.8669,0.8669
207,1,3837799,2,0.8669,0.8669
208,0,393738,2,0.8833,0.8833
208,1,1979329,2,0.8833,0.8833
209,0,521,2,0.9159,0.9159
209,1,3849800,2,0.9159,0.9159
210,0,1180178,2,0.7167,0.7167
210,1,4489143,2,0.7167,0.7167
211,0,131610,2,0.9167,0.9167
211,1,1466758,2,0.9167,0.9167
212,0,131611,2,0.9568,0.9568
212,1,3842728,2,0.9568,0.9568
213,0,262683,2,0.9211,0.9211
213,1,1921818,2,0.9211,0.9211
214,0,262686,2,0.8771,0.8771
214,1,3563486,2,0.8771,0.8771
215,0,131614,2,0.775,0.775
215,1,1977108,2,0.775,0.775
216,0,393760,2,0.8667,0.8667
216,1,3627769,2,0.8667,0.8667
217,0,918048,2,0.664,0.664
217,1,4780882,2,0.664,0.664
218,0,1049122,2,0.975,0.975
218,1,2139522,2,0.975,0.975
219,0,1049123,2,0.7318,0.7318
219,1,1979186,2,0.7318,0.7318
220,0,1180194,2,0.675,0.675
220,1,2149105,2,0.675,0.675
221,0,1311269,2,0.6792,0.6792
221,1,1988940,2,0.6792,0.6792
222,0,1180197,2,0.6639,0.6639
222,1,2045513,2,0.6639,0.6639
223,0,393768,2,0.8902,0.8902
223,1,3372341,2,0.8902,0.8902
224,0,524841,2,0.8715,0.8715
224,1,4265227,2,0.8715,0.8715
225,0,655918,2,0.7683,0.7683
225,1,3069402,2,0.7683,0.7683
226,0,786991,2,0.7309,0.7309
226,1,1556866,2,0.7309,0.7309
227,0,393777,2,0.8821,0.8821
227,1,4229942,2,0.8821,0.8821
228,0,524851,2,0.9335,0.9335
228,1,3454819,2,0.9335,0.9335
229,0,1311284,2,0.6667,0.6667
229,1,2341559,2,0.6667,0.6667
230,0,262709,2,0.9844,0.9844
230,1,3403525,2,0.9844,0.9844
231,0,4063801,2,0.6616,0.6616
231,1,4293137,2,0.6616,0.6616
232,0,262715,2,0.8299,0.8299
232,1,1557228,2,0.8299,0.8299
233,0,1442364,2,0.6782,0.6782
233,1,3732285,2,0.6782,0.6782
234,0,1049149,2,0.6633,0.6633
234,1,4836268,2,0.6633,0.6633
235,0,1835587,2,0.6666,0.6666
235,1,4387690,2,0.6666,0.6666
236,0,2359881,2,0.6511,0.6511
236,1,2262942,2,0.6511,0.6511
237,0,524873,2,0.8959,0.8959
237,1,3214279,2,0.8959,0.8959
238,0,524878,2,0.8222,0.8222
238,1,3551742,2,0.8222,0.8222
239,0,262736,2,0.992,0.992
239,1,5853871,2,0.992,0.992
240,0,593,2,0.7008,0.7008
240,1,1739183,2,0.7008,0.7008
241,0,655958,2,0.9481,0.9481
241,1,2039428,2,0.9481,0.9481
242,0,262746,2,0.9083,0.9083
242,1,1784512,2,0.9083,0.9083
243,0,787035,2,0.8545,0.8545
243,1,1762811,2,0.8545,0.8545
244,0,393824,2,0.7609,0.7609
244,1,1731027,2,0.7609,0.7609
245,0,918122,2,0.85,0.85
245,1,3952465,2,0.85,0.85
246,0,787059,2,0.7083,0.7083
246,1,4227872,2,0.7083,0.7083
247,0,524916,2,0.925,0.925
247,1,1683881,2,0.925,0.925
248,0,262781,2,0.9368,0.9368
248,1,3444788,2,0.9368,0.9368
249,0,393854,2,0.9417,0.9417
249,1,1703515,2,0.9417,0.9417
250,0,262783,2,0.9072,0.9072
250,1,3484841,2,0.9072,0.9072
251,0,787071,2,0.7691,0.7691
251,1,1615618,2,0.7691,0.7691
252,0,640,2,0.8514,0.8514
252,1,1826633,2,0.8514,0.8514
253,0,656003,2,0.9019,0.9019
253,1,1424115,2,0.9019,0.9019
254,0,787078,2,0.6641,0.6641
254,1,1707711,2,0.6641,0.6641
255,0,131726,2,0.9083,0.9083
255,1,2197982,2,0.9083,0.9083
256,0,1573518,2,0.6583,0.6583
256,1,1806210,2,0.6583,0.6583
257,0,1180304,2,0.6583,0.6583
257,1,2067169,2,0.6583,0.6583
258,0,1180303,2,0.7083,0.7083
258,1,4069184,2,0.7083,0.7083
259,0,1311378,2,0.6548,0.6548
259,1,4909716,2,0.6548,0.6548
260,0,1049234,2,0.8225,0.8225
260,1,2068735,2,0.8225,0.8225
261,0,1442450,2,0.6551,0.6551
261,1,4302964,2,0.6551,0.6551
262,0,524947,2,0.9967,0.9967
262,1,2082949,2,0.9967,0.9967
263,0,524946,2,0.7874,0.7874
263,1,4678213,2,0.7874,0.7874
264,0,656030,2,0.8167,0.8167
264,1,3688827,2,0.8167,0.8167
265,0,393888,2,0.8493,0.8493
265,1,4232278,2,0.8493,0.8493
266,0,262820,2,1.0,1.0
266,1,1510887,2,1.0,1.0
267,0,393897,2,0.9647,0.9647
267,1,1441122,2,0.9647,0.9647
268,0,262827,2,0.6984,0.6984
268,1,3836313,2,0.6984,0.6984
269,0,131757,2,0.8942,0.8942
269,1,1688075,2,0.8942,0.8942
270,0,131760,2,0.7824,0.7824
270,1,3673402,2,0.7824,0.7824
271,0,1049265,2,0.6504,0.6504
271,1,1976216,2,0.6504,0.6504
272,0,393910,2,0.9036,0.9036
272,1,1694351,2,0.9036,0.9036
273,0,5767863,2,0.6583,0.6583
273,1,2153786,2,0.6583,0.6583
274,0,1573562,2,0.6917,0.6917
274,1,2102805,2,0.6917,0.6917
275,0,524988,2,0.9072,0.9072
275,1,1709943,2,0.9072,0.9072
276,0,131774,2,0.8734,0.8734
276,1,1655179,2,0.8734,0.8734
277,0,1049280,2,0.8465,0.8465
277,1,2170134,2,0.8465,0.8465
278,0,1311425,2,0.65,0.65
278,1,4894769,2,0.65,0.65
279,0,262851,2,0.9965,0.9965
279,1,3493504,2,0.9965,0.9965
280,0,1180355,2,0.6995,0.6995
280,1,4297739,2,0.6995,0.6995
281,0,524997,2,0.8,0.8
281,1,2762214,2,0.8,0.8
282,0,393927,2,0.9543,0.9543
282,1,1786163,2,0.9543,0.9543
283,0,393928,2,0.65,0.65
283,1,1468636,2,0.65,0.65
284,0,1180364,2,0.6583,0.6583
284,1,4469222,2,0.6583,0.6583
285,0,525004,2,0.9201,0.9201
285,1,2016364,2,0.9201,0.9201
286,0,1180372,2,0.7,0.7
286,1,3501143,2,0.7,0.7
287,0,787157,2,0.7611,0.7611
287,1,1822183,2,0.7611,0.7611
288,0,1180373,2,0.7333,0.7333
288,1,1752353,2,0.7333,0.7333
289,0,525015,2,0.9075,0.9075
289,1,3797388,2,0.9075,0.9075
290,0,262873,2,0.9,0.9
290,1,3627400,2,0.9,0.9
291,0,262874,2,0.89,0.89
291,1,1511655,2,0.89,0.89
292,0,393946,2,0.8796,0.8796
292,1,1744129,2,0.8796,0.8796
293,0,525021,2,0.9083,0.9083
293,1,3786067,2,0.9083,0.9083
294,0,131808,2,0.9667,0.9667
294,1,1919959,2,0.9667,0.9667
295,0,1049315,2,0.65,0.65
295,1,3755914,2,0.65,0.65
296,0,918244,2,0.8839,0.8839
296,1,1978789,2,0.8839,0.8839
297,0,131814,2,0.9557,0.9557
297,1,1434224,2,0.9557,0.9557
298,0,1442537,2,0.675,0.675
298,1,1920648,2,0.675,0.675
299,0,262895,2,0.9053,0.9053
299,1,2037402,2,0.9053,0.9053
300,0,787185,2,0.6734,0.6734
300,1,1677426,2,0.6734,0.6734
301,0,1311473,2,0.6661,0.6661
301,1,4444213,2,0.6661,0.6661
302,0,1180406,2,0.7245,0.7245
302,1,3430996,2,0.7245,0.7245
303,0,131833,2,0.9319,0.9319
303,1,1391271,2,0.9319,0.9319
304,0,787193,2,0.7083,0.7083
304,1,4337046,2,0.7083,0.7083
305,0,1049339,2,0.6658,0.6658
305,1,2078733,2,0.6658,0.6658
306,0,525052,2,0.9423,0.9423
306,1,1702795,2,0.9423,0.9423
307,0,768,2,0.7735,0.7735
307,1,1500827,2,0.7735,0.7735
308,0,1049345,2,0.6667,0.6667
308,1,4218338,2,0.6667,0.6667
309,0,2229006,2,0.6574,0.6574
309,1,3828967,2,0.6574,0.6574
310,0,656155,2,0.8083,0.8083
310,1,1840287,2,0.8083,0.8083
311,0,918311,2,0.7067,0.7067
311,1,1676978,2,0.7067,0.7067
312,0,787247,2,0.725,0.725
312,1,1480876,2,0.725,0.725
313,0,918324,2,0.7755,0.7755
313,1,4602026,2,0.7755,0.7755
314,0,131896,2,0.9419,0.9419
314,1,5916821,2,0.9419,0.9419
315,0,394042,2,0.9217,0.9217
315,1,1433919,2,0.9217,0.9217
316,0,656188,2,0.9,0.9
316,1,6831557,2,0.9,0.9
317,0,131901,2,0.9167,0.9167
317,1,4253208,2,0.9167,0.9167
318,0,131904,2,0.9711,0.9711
318,1,1839362,2,0.9711,0.9711
319,0,394050,2,0.9743,0.9743
319,1,1803516,2,0.9743,0.9743
320,0,787276,2,0.6533,0.6533
320,1,4178638,2,0.6533,0.6533
321,0,394061,2,0.7969,0.7969
321,1,4931695,2,0.7969,0.7969
322,0,918355,2,0.675,0.675
322,1,4026802,2,0.675,0.675
323,0,854,2,0.9493,0.9493
323,1,1407219,2,0.9493,0.9493
324,0,918363,2,0.6516,0.6516
324,1,4267582,2,0.6516,0.6516
325,0,525147,2,0.9046,0.9046
325,1,6494224,2,0.9046,0.9046
326,0,525149,2,0.9375,0.9375
326,1,1678913,2,0.9375,0.9375
327,0,394078,2,0.975,0.975
327,1,2054163,2,0.975,0.975
328,0,1311587,2,0.6583,0.6583
328,1,4455413,2,0.6583,0.6583
329,0,1180519,2,0.7089,0.7089
329,1,3759290,2,0.7089,0.7089
330,0,918381,2,0.6961,0.6961
330,1,4424526,2,0.6961,0.6961
331,0,394094,2,0.8928,0.8928
331,1,3682595,2,0.8928,0.8928
332,0,1180527,2,0.8099,0.8099
332,1,1531994,2,0.8099,0.8099
333,0,1180528,2,0.8239,0.8239
333,1,3686221,2,0.8239,0.8239
334,0,525172,2,0.9409,0.9409
334,1,1587369,2,0.9409,0.9409
335,0,1049463,2,0.6832,0.6832
335,1,2716380,2,0.6832,0.6832
336,0,1049474,2,0.8411,0.8411
336,1,6518018,2,0.8411,0.8411
337,0,899,2,0.8667,0.8667
337,1,4992388,2,0.8667,0.8667
338,0,1049476,2,0.6554,0.6554
338,1,1590853,2,0.6554,0.6554
339,0,394116,2,0.8974,0.8974
339,1,1684173,2,0.8974,0.8974
340,0,1835910,2,0.6579,0.6579
340,1,4373297,2,0.6579,0.6579
341,0,1049483,2,0.6549,0.6549
341,1,2178702,2,0.6549,0.6549
342,0,2622349,2,0.6565,0.6565
342,1,3505127,2,0.6565,0.6565
343,0,263053,2,0.8514,0.8514
343,1,4047069,2,0.8514,0.8514
344,0,1049488,2,0.7079,0.7079
344,1,4030145,2,0.7079,0.7079
345,0,525200,2,0.9584,0.9584
345,1,3896063,2,0.9584,0.9584
346,0,263057,2,0.6819,0.6819
346,1,2122379,2,0.6819,0.6819
347,0,917,2,0.796,0.796
347,1,4461779,2,0.796,0.796
348,0,1311640,2,0.6842,0.6842
348,1,3624049,2,0.6842,0.6842
349,0,1049498,2,0.675,0.675
349,1,2325669,2,0.675,0.675
350,0,1180572,2,0.7681,0.7681
350,1,1824122,2,0.7681,0.7681
351,0,1180574,2,0.6583,0.6583
351,1,2752913,2,0.6583,0.6583
352,0,787364,2,0.6862,0.6862
352,1,6426612,2,0.6862,0.6862
353,0,918439,2,0.875,0.875
353,1,1371932,2,0.875,0.875
354,0,787371,2,0.8194,0.8194
354,1,1407351,2,0.8194,0.8194
355,0,2229165,2,0.65,0.65
355,1,1978665,2,0.65,0.65
356,0,656304,2,0.7127,0.7127
356,1,1668327,2,0.7127,0.7127
357,0,951,2,0.9402,0.9402
357,1,1631619,2,0.9402,0.9402
358,0,1180601,2,0.7231,0.7231
358,1,4334764,2,0.7231,0.7231
359,0,394173,2,0.9221,0.9221
359,1,3563484,2,0.9221,0.9221
360,0,787390,2,0.825,0.825
360,1,2110591,2,0.825,0.825
361,0,787394,2,0.7626,0.7626
361,1,4131038,2,0.7626,0.7626
362,0,263106,2,0.9038,0.9038
362,1,2064290,2,0.9038,0.9038
363,0,1049541,2,0.8333,0.8333
363,1,3434971,2,0.8333,0.8333
364,0,918470,2,0.858,0.858
364,1,1490063,2,0.858,0.858
365,0,132039,2,0.8901,0.8901
365,1,4796316,2,0.8901,0.8901
366,0,132040,2,0.8786,0.8786
366,1,1816858,2,0.8786,0.8786
367,0,918476,2,0.7484,0.7484
367,1,3942176,2,0.7484,0.7484
368,0,525260,2,0.8704,0.8704
368,1,1555782,2,0.8704,0.8704
369,0,525262,2,0.802,0.802
369,1,1729053,2,0.802,0.802
370,0,263120,2,0.9194,0.9194
370,1,6470464,2,0.9194,0.9194
371,0,787409,2,0.85,0.85
371,1,2024990,2,0.85,0.85
372,0,132055,2,0.8899,0.8899
372,1,1598570,2,0.8899,0.8899
373,0,1835992,2,0.6667,0.6667
373,1,4800575,2,0.6667,0.6667
374,0,525271,2,0.9642,0.9642
374,1,3919504,2,0.9642,0.9642
375,0,1049571,2,0.7333,0.7333
375,1,3525436,2,0.7333,0.7333
376,0,918501,2,0.774,0.774
376,1,1802618,2,0.774,0.774
377,0,918508,2,0.8559,0.8559
377,1,3822653,2,0.8559,0.8559
378,0,132080,2,0.8419,0.8419
378,1,3770859,2,0.8419,0.8419
379,0,263156,2,0.7332,0.7332
379,1,1598816,2,0.7332,0.7332
380,0,132085,2,0.9377,0.9377
380,1,3643711,2,0.9377,0.9377
381,0,1049606,2,0.65,0.65
381,1,4661302,2,0.65,0.65
382,0,525318,2,0.975,0.975
382,1,1666056,2,0.975,0.975
383,0,1034,2,0.665,0.665
383,1,1528974,2,0.665,0.665
384,0,1704971,2,0.6646,0.6646
384,1,6913821,2,0.6646,0.6646
385,0,394256,2,0.975,0.975
385,1,1741285,2,0.975,0.975
386,0,1311762,2,0.6653,0.6653
386,1,4110636,2,0.6653,0.6653
387,0,787485,2,0.9292,0.9292
387,1,1750103,2,0.9292,0.9292
388,0,1049634,2,0.6667,0.6667
388,1,2017474,2,0.6667,0.6667
389,0,918569,2,0.7067,0.7067
389,1,4238778,2,0.7067,0.7067
390,0,1049644,2,0.6683,0.6683
390,1,4026524,2,0.6683,0.6683
391,0,656433,2,0.6586,0.6586
